Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Buy Prices,Sell Prices
DCM,5,2,3,65759,"6, 26, 19, 27, 39","14, 15, 51, 20, 20"
DCMFINSERV,4,1,3,25358,"3, 3, 1, 1","2, 2, 1, 2"
DCMNVL,1,0,1,-8086,198,140
DCMSHRIRAM,4,3,1,161359,"30, 125, 330, 317","92, 355, 215, 912"
DCMSRIND,1,0,1,-8380,91,64
DCW,4,2,2,90842,"10, 26, 22, 12","25, 19, 15, 39"
DCXINDIA,0,0,0,0,,
DECCANCE,4,2,2,91986,"80, 416, 318, 242","202, 301, 196, 729"
DEEPAKFERT,4,3,1,135828,"66, 104, 343, 95","169, 261, 245, 261"
DEEPAKNTR,2,2,0,105792,"65, 233","179, 643"
DEEPENR,4,2,2,104163,"39, 21, 70, 44","29, 72, 45, 113"
DEEPINDS,0,0,0,0,,
DELHIVERY,0,0,0,0,,
DELPHIFX,4,1,3,26418,"70, 226, 587, 338","184, 155, 408, 251"
DELTACORP,7,4,3,206049,"24, 77, 62, 125, 256, 85, 211","78, 58, 168, 346, 171, 263, 143"
DELTAMAGNT,5,3,2,166417,"14, 43, 26, 28, 25","54, 32, 72, 21, 64"
DEN,8,1,7,-17277,"78, 76, 161, 130, 68, 51, 53, 37","48, 204, 108, 84, 49, 30, 39, 27"
DENORA,4,3,1,157193,"45, 120, 257, 223","121, 374, 134, 593"
DEVIT,1,1,0,55858,19,53
DEVYANI,0,0,0,0,,
DGCONTENT,1,1,0,58509,5,14
DHAMPURSUG,5,3,2,168281,"65, 68, 32, 37, 110","47, 43, 96, 121, 320"
DHANBANK,8,1,7,12015,"125, 74, 56, 41, 36, 23, 16, 15","78, 54, 40, 30, 26, 15, 8, 55"
DHANI,6,3,3,132496,"29, 8, 20, 171, 118, 65","19, 21, 58, 108, 322, 48"
DHANUKA,4,2,2,80671,"95, 514, 465, 406","252, 360, 318, 1057"
DHARMAJ,0,0,0,0,,
DHRUV,0,0,0,0,,
DHUNINV,1,1,0,72601,49,170
DIACABS,8,2,6,65813,"8393, 4515, 4705, 315, 200, 160, 75, 108","5430, 2935, 3460, 180, 135, 110, 190, 373"
DIAMINESQ,0,0,0,0,,
DIAMONDYD,1,0,1,-13152,932,497
DICIND,4,1,3,33425,"258, 216, 199, 409","193, 161, 587, 271"
DIGISPICE,3,1,2,30237,"15, 32, 7","41, 21, 5"
DIGJAMLMTD,3,2,1,135517,"132, 30, 80","96, 104, 245"
DIL,5,2,3,63901,"3, 3, 8, 20, 11","2, 7, 22, 13, 7"
DISHTV,7,2,5,51884,"102, 37, 20, 64, 54, 8, 18","67, 27, 51, 42, 38, 20, 13"
DIVGIITTS,0,0,0,0,,
DIVISLAB,5,2,3,67480,"334, 288, 1051, 647, 3832","221, 730, 784, 1654, 2826"
DIXON,2,1,1,36386,"454, 4104","1152, 2682"
DJML,0,0,0,0,,
DLF,3,1,2,30528,"230, 176, 115","150, 125, 302"
DLINKINDIA,3,1,2,45298,"22, 118, 83","70, 81, 61"
DMART,1,1,0,49462,1492,3955
DMCC,0,0,0,0,,
DNAMEDIA,3,1,2,83927,"6, 1, 0","2, 0, 2"
DODLA,0,0,0,0,,
DOLATALGO,1,1,0,44420,49,123
DOLLAR,3,1,2,30876,"173, 132, 474","110, 352, 316"
DOLPHIN,4,1,3,17416,"923, 1019, 775, 376","2444, 546, 514, 261"
DONEAR,5,1,4,25256,"21, 16, 11, 44, 30","15, 12, 33, 31, 21"
DPABHUSHAN,2,2,0,98759,"46, 457","129, 1177"
DPSCLTD,4,1,3,20481,"2, 16, 13, 14","5, 12, 10, 9"
DPWIRES,2,1,1,48251,"67, 52","45, 152"
DRCSYSTEMS,0,0,0,0,,
DREAMFOLKS,0,0,0,0,,
DREDGECORP,4,1,3,42219,"324, 296, 441, 252","239, 215, 329, 795"
DRREDDY,4,2,2,81267,"650, 469, 3183, 2235","430, 1275, 2383, 5640"
DSSL,8,4,4,195730,"5, 12, 4, 3, 3, 12, 38, 25","12, 8, 3, 2, 8, 40, 28, 66"
DTIL,0,0,0,0,,
DUCON,2,1,1,92506,"0, 3","0, 15"
DVL,5,2,3,79398,"78, 115, 91, 75, 64","205, 82, 68, 46, 190"
DWARKESH,7,3,4,140364,"6, 5, 8, 4, 2, 25, 25","4, 12, 4, 3, 7, 17, 77"
DYCL,0,0,0,0,,
DYNAMATECH,7,1,6,-5765,"1229, 891, 695, 2417, 2144, 1612, 606","680, 665, 500, 1531, 1542, 1130, 1683"
DYNPRO,1,0,1,-7776,370,265
E2E,1,1,0,60490,18,53
EASEMYTRIP,0,0,0,0,,
ECLERX,3,1,2,44216,"39, 853, 354","120, 622, 244"
EDELWEISS,4,2,2,96494,"18, 98, 67, 25","51, 60, 47, 75"
EDUCOMP,10,1,9,-61905,"497, 271, 24, 13, 9, 8, 4, 2, 4, 4","346, 192, 12, 8, 6, 4, 3, 5, 2, 2"
EICHERMOT,2,1,1,36984,"30, 1655","19, 4144"
EIDPARRY,3,2,1,84445,"207, 130, 165","144, 335, 418"
EIFFL,3,0,3,-25456,"121, 106, 101","86, 73, 75"
EIHAHOTELS,4,2,2,96474,"62, 144, 343, 235","173, 107, 209, 662"
EIHOTEL,5,2,3,79657,"107, 98, 53, 179, 86","75, 71, 134, 129, 249"
EIMCOELECO,3,2,1,92331,"134, 338, 294","357, 192, 769"
EKC,7,0,7,-70185,"252, 150, 84, 31, 12, 11, 27","180, 110, 62, 22, 9, 8, 11"
ELDEHSG,0,0,0,0,,
ELECON,6,2,4,72705,"117, 43, 31, 62, 34, 26","38, 31, 79, 46, 19, 92"
ELECTCAST,7,4,3,182606,"20, 25, 13, 23, 15, 14, 38","53, 17, 35, 16, 9, 37, 118"
ELECTHERM,5,2,3,68152,"120, 179, 17, 136, 115","322, 84, 45, 87, 82"
ELGIEQUIP,2,2,0,96592,"9, 72","23, 182"
ELGIRUBCO,2,2,0,150986,"6, 14","27, 38"
ELIN,0,0,0,0,,
EMAMILTD,3,2,1,86068,"50, 127, 221","37, 327, 560"
EMAMIPAP,1,0,1,-7084,118,84
EMAMIREAL,6,3,3,125752,"152, 103, 34, 16, 72, 36","113, 274, 22, 46, 43, 94"
EMIL,0,0,0,0,,
EMKAY,9,2,7,25522,"39, 49, 31, 18, 144, 105, 68, 47, 86","98, 35, 22, 14, 98, 73, 26, 117, 64"
EMMBI,1,1,0,70819,12,39
EMSLIMITED,0,0,0,0,,
EMUDHRA,1,1,0,53790,271,757
ENDURANCE,2,1,1,30645,"1204, 726","601, 1821"
ENERGYDEV,7,3,4,145213,"148, 38, 16, 34, 7, 5, 10","88, 26, 44, 24, 4, 14, 38"
ENGINERSIN,4,2,2,104022,"41, 115, 87, 75","118, 77, 60, 234"
ENIL,2,1,1,39567,"147, 742","378, 550"
EPIGRAL,0,0,0,0,,
EPL,5,3,2,123338,"9, 8, 17, 122, 110","6, 20, 43, 88, 280"
EQUIPPP,8,2,6,73394,"818, 426, 16, 13, 11, 13, 47, 36","588, 275, 12, 42, 8, 35, 28, 27"
EQUITASBNK,0,0,0,0,,
ERIS,0,0,0,0,,
EROSMEDIA,3,0,3,-33204,"185, 94, 16","118, 66, 8"
ESABINDIA,3,2,1,103688,"436, 309, 893","315, 889, 2532"
ESCORTS,8,3,5,102556,"119, 81, 142, 85, 66, 139, 705, 580","85, 60, 99, 64, 170, 376, 470, 1480"
ESSARSHPNG,3,1,2,84729,"18, 12, 8","12, 9, 32"
ESSENTIA,3,1,2,41636,"0, 0, 0","0, 0, 0"
ESTER,3,1,2,69554,"42, 35, 32","30, 25, 122"
ETHOSLTD,0,0,0,0,,
EUROTEXIND,7,2,5,57373,"11, 31, 13, 25, 13, 9, 8","30, 22, 34, 15, 10, 7, 6"
EVEREADY,8,3,5,101593,"74, 18, 21, 19, 243, 214, 81, 66","52, 47, 16, 53, 177, 117, 45, 175"
EVERESTIND,6,4,2,173207,"65, 156, 138, 276, 228, 203","164, 108, 359, 192, 580, 548"
EXCEL,4,2,2,82616,"1, 0, 0, 1","1, 1, 0, 0"
EXCELINDUS,4,2,2,93710,"70, 217, 944, 986","179, 657, 689, 708"
EXIDEIND,3,2,1,84803,"52, 143, 133","132, 105, 335"
EXPLEOSOL,4,2,2,96914,"46, 449, 318, 272","140, 314, 144, 812"
EXXARO,1,0,1,-7700,115,84
FACT,2,1,1,38884,"33, 41","22, 110"
FAIRCHEMOR,1,0,1,-8075,1553,1134
FAZE3Q,0,0,0,0,,
FCL,2,0,2,-22595,"54, 29","39, 15"
FCONSUMER,6,0,6,-61403,"53, 46, 28, 17, 8, 1","39, 28, 12, 11, 5, 1"
FCSSOFT,3,1,2,37316,"1, 0, 3","4, 0, 2"
FDC,2,2,0,102277,"34, 88","90, 239"
FEDERALBNK,7,3,4,108996,"21, 16, 42, 41, 98, 83, 51","13, 47, 26, 108, 71, 41, 132"
FELDVR,6,0,6,-76184,"156, 134, 80, 58, 22, 18","111, 88, 52, 17, 9, 12"
FIBERWEB,0,0,0,0,,
FIEMIND,4,1,3,27760,"318, 255, 192, 178","216, 182, 127, 521"
FILATEX,1,1,0,43493,1,3
FINCABLES,4,2,2,81381,"83, 24, 475, 285","53, 61, 325, 813"
FINEORG,0,0,0,0,,
FINOPB,0,0,0,0,,
FINPIPE,4,3,1,148296,"6, 11, 126, 100","16, 33, 93, 266"
FIVESTAR,0,0,0,0,,
FLEXITUFF,5,0,5,-43143,"109, 53, 8, 6, 10","78, 37, 6, 4, 7"
FLFL,5,1,4,30399,"77, 94, 77, 10, 6","278, 49, 50, 7, 3"
FLUOROCHEM,1,1,0,66864,357,1162
FMGOETZE,4,1,3,8950,"180, 59, 41, 406","103, 36, 104, 258"
FMNL,5,0,5,-47785,"13, 28, 17, 19, 9","10, 16, 12, 13, 7"
FOCUS,2,1,1,53525,"10, 4","6, 12"
FOODSIN,1,1,0,46996,78,197
FORTIS,2,1,1,39412,"75, 160","191, 120"
FOSECOIND,3,2,1,87255,"248, 471, 1539","644, 1246, 902"
FSC,4,0,4,-39727,"639, 175, 97, 12","468, 105, 66, 8"
FSL,7,2,5,57274,"76, 43, 15, 13, 9, 44, 36","54, 29, 11, 9, 24, 27, 102"
FUSION,0,0,0,0,,
GABRIEL,5,3,2,144997,"4, 27, 24, 21, 87","13, 20, 16, 52, 225"
GAEL,4,3,1,152982,"5, 12, 41, 35","13, 30, 26, 97"
GAIL,1,1,0,49023,66,173
GALAXYSURF,1,1,0,46416,1225,3119
GALLANTT,5,2,3,72700,"14, 30, 43, 29, 27","35, 21, 30, 20, 79"
GANDHITUBE,3,3,0,162608,"42, 146, 194","123, 427, 486"
GANECOS,4,2,2,73513,"140, 398, 326, 222","368, 265, 164, 589"
GANESHBE,0,0,0,0,,
GANESHHOUC,8,3,5,122200,"56, 95, 77, 54, 42, 76, 37, 30","160, 68, 44, 36, 126, 48, 18, 94"
GANGAFORGE,2,2,0,96081,"1, 6","3, 15"
GANGESSECU,1,1,0,48853,33,86
GARFIBRES,1,1,0,55651,40,112
GATECH,0,0,0,0,,
GATECHDVR,0,0,0,0,,
GATEWAY,0,0,0,0,,
GAYAHWS,2,1,1,51818,"1, 0","0, 1"
GEECEE,7,2,5,45636,"68, 72, 40, 28, 143, 86, 69","45, 53, 28, 72, 85, 44, 178"
GEEKAYWIRE,3,2,1,90126,"7, 16, 15","18, 12, 41"
GENCON,1,0,1,-9077,52,38
GENESYS,3,1,2,26132,"106, 60, 44","69, 152, 29"
GENSOL,0,0,0,0,,
GENUSPAPER,3,1,2,47873,"7, 7, 6","5, 5, 21"
GENUSPOWER,4,2,2,95324,"10, 42, 23, 24","28, 29, 14, 69"
GEOJITFSL,5,2,3,70746,"26, 18, 42, 28, 37","19, 49, 25, 18, 97"
GEPIL,6,3,3,114583,"312, 616, 352, 831, 177, 130","815, 383, 940, 475, 130, 343"
GESHIP,1,1,0,53458,205,570
GET&D,5,1,4,20324,"195, 328, 293, 190, 104","139, 236, 155, 120, 331"
GFLLIMITED,6,3,3,2818125,"32, 6, 15, 36, 30, 84","23, 560, 46, 26, 88, 62"
GHCL,5,2,3,89093,"151, 86, 29, 245, 137","102, 55, 92, 171, 373"
GHCLTEXTIL,0,0,0,0,,
GICHSGFIN,5,3,2,118589,"36, 117, 109, 293, 82","91, 76, 278, 172, 213"
GICRE,2,1,1,37967,"220, 149","164, 377"
GILLANDERS,4,1,3,17454,"76, 58, 31, 30","52, 41, 20, 79"
GILLETTE,3,2,1,81693,"900, 738, 2313","626, 1884, 5975"
GINNIFILA,5,3,2,132992,"11, 4, 7, 24, 13","8, 12, 5, 63, 34"
GIPCL,3,2,1,97938,"50, 82, 73","128, 50, 225"
GKWLIMITED,2,2,0,109623,"344, 510","958, 1545"
GLAND,1,0,1,-9588,1359,924
GLAXO,1,1,0,44519,1037,2619
GLENMARK,5,2,3,71564,"157, 851, 697, 337, 337","441, 637, 443, 206, 856"
GLFL,6,2,4,71270,"3, 3, 2, 2, 2, 1","2, 2, 1, 5, 1, 4"
GLOBAL,3,1,2,34390,"30, 18, 12","21, 10, 34"
GLOBALVECT,5,2,3,93321,"187, 14, 10, 69, 50","113, 9, 39, 46, 131"
GLOBE,4,1,3,110169,"2, 9, 3, 6","12, 6, 2, 4"
GLOBUSSPR,5,1,4,8889,"116, 101, 77, 132, 128","86, 70, 43, 84, 323"
GLS,0,0,0,0,,
GMBREW,4,2,2,94239,"21, 62, 536, 341","65, 166, 315, 247"
GMDCLTD,6,3,3,130816,"52, 136, 103, 87, 65, 40","139, 87, 75, 62, 175, 114"
GMMPFAUDLR,0,0,0,0,,
GMRINFRA,4,1,3,13931,"46, 26, 19, 11","22, 18, 13, 29"
GMRP&UI,0,0,0,0,,
GNA,1,0,1,-12774,125,71
GNFC,2,2,0,95763,"67, 153","178, 385"
GOACARBON,4,2,2,82928,"60, 810, 282, 215","152, 555, 209, 606"
GOCLCORP,5,4,1,179952,"33, 66, 175, 312, 174","87, 172, 442, 127, 471"
GOCOLORS,0,0,0,0,,
GODFRYPHLP,5,2,3,82738,"283, 184, 629, 1188, 797","169, 567, 422, 873, 2155"
GODHA,3,1,2,30427,"1, 1, 1","1, 1, 1"
GODREJAGRO,1,0,1,-8487,508,368
GODREJCP,2,1,1,38643,"286, 811","729, 599"
GODREJIND,5,3,2,133906,"73, 182, 600, 437, 319","189, 502, 420, 283, 900"
GODREJPROP,4,2,2,108424,"278, 214, 663, 1508","197, 580, 2312, 1100"
GOKEX,5,2,3,97104,"101, 66, 36, 65, 40","72, 49, 112, 33, 129"
GOKUL,6,2,4,61503,"41, 46, 15, 15, 14, 11","107, 22, 10, 10, 9, 31"
GOKULAGRO,2,0,2,-20396,"15, 13","11, 8"
GOLDENTOBC,4,3,1,152572,"49, 22, 40, 25","126, 58, 25, 82"
GOLDIAM,6,2,4,68902,"18, 12, 4, 9, 6, 15","12, 8, 9, 6, 5, 47"
GOLDTECH,8,2,6,58124,"17, 9, 7, 5, 4, 11, 11, 66","10, 7, 5, 3, 11, 8, 32, 46"
GOODLUCK,2,1,1,45752,"79, 38","54, 106"
GOYALALUM,0,0,0,0,,
GPIL,7,4,3,158738,"17, 48, 20, 17, 41, 42, 295","44, 34, 14, 42, 26, 119, 757"
GPPL,5,2,3,64911,"50, 176, 153, 100, 61","126, 132, 106, 72, 153"
GPTINFRA,2,1,1,72463,"25, 12","18, 41"
GRANULES,3,3,0,155754,"4, 13, 103","12, 35, 273"
GRAPHITE,3,2,1,92846,"32, 75, 394","83, 206, 288"
GRASIM,5,3,2,124017,"188, 446, 1063, 855, 587","511, 1190, 718, 474, 1493"
GRAVITA,4,3,1,165814,"27, 25, 81, 42","69, 80, 59, 128"
GREAVESCOT,5,2,3,80739,"18, 86, 78, 64, 137","57, 64, 55, 164, 70"
GREENLAM,3,1,2,32326,"190, 177, 157","139, 99, 452"
GREENPANEL,1,1,0,66915,39,126
GREENPLY,4,3,1,134055,"2, 15, 155, 105","7, 39, 81, 263"
GREENPOWER,5,1,4,75013,"13, 9, 5, 2, 2","9, 7, 3, 2, 9"
GRINDWELL,1,1,0,47570,43,107
GRINFRA,1,0,1,-7152,1361,1005
GRMOVER,1,0,1,-11972,200,119
GROBTEA,1,1,0,52541,317,868
GRPLTD,0,0,0,0,,
GRSE,0,0,0,0,,
GRWRHITECH,1,1,0,44878,674,1695
GSFC,8,3,5,114636,"17, 80, 61, 57, 133, 106, 86, 53","44, 59, 44, 146, 94, 76, 61, 162"
GSLSU,0,0,0,0,,
GSPL,1,1,0,47898,38,99
GSS,6,2,4,61382,"162, 33, 19, 34, 26, 198","121, 18, 54, 19, 68, 126"
GTECJAINX,0,0,0,0,,
GTL,5,1,4,39559,"51, 15, 13, 2, 2","37, 11, 9, 1, 6"
GTLINFRA,5,1,4,-807,"46, 12, 9, 2, 1","30, 8, 4, 5, 1"
GTPL,3,1,2,30001,"81, 67, 171","42, 183, 124"
GUFICBIO,2,1,1,99602,"4, 70","20, 48"
GUJALKALI,6,3,3,124688,"181, 76, 162, 576, 456, 361","111, 215, 408, 418, 338, 994"
GUJAPOLLO,1,1,0,52275,70,196
GUJGASLTD,2,1,1,41055,"134, 559","349, 419"
GUJRAFFIA,4,1,3,33410,"18, 12, 9, 39","9, 8, 29, 26"
GULFOILLUB,2,0,2,-20626,"888, 666","515, 451"
GULFPETRO,2,1,1,50336,"8, 45","23, 30"
GULPOLY,4,1,3,21102,"59, 40, 29, 246","44, 18, 81, 169"
GVKPIL,7,2,5,147394,"22, 16, 15, 9, 6, 3, 2","16, 11, 11, 6, 19, 2, 12"
GVPTECH,4,0,4,-41622,"317, 14, 23, 18","218, 11, 13, 13"
HAL,2,1,1,41651,"353, 386","260, 1012"
HAPPSTMNDS,0,0,0,0,,
HARDWYN,0,0,0,0,,
HARIOMPIPE,0,0,0,0,,
HARRMALAYA,6,3,3,130499,"41, 85, 77, 42, 58, 178","105, 61, 57, 119, 156, 132"
HARSHA,0,0,0,0,,
HATHWAY,5,1,4,7377,"25, 24, 31, 23, 20","18, 66, 17, 13, 13"
HATSUN,1,1,0,53715,489,1384
HAVELLS,3,3,0,142600,"14, 74, 420","37, 187, 1106"
HAVISHA,3,1,2,29717,"1, 1, 1","1, 0, 2"
HBLPOWER,5,2,3,69592,"14, 18, 45, 19, 16","38, 12, 30, 11, 41"
HBSL,5,1,4,26061,"62, 43, 30, 27, 8","44, 29, 23, 79, 6"
HCC,8,2,6,39835,"25, 60, 21, 24, 19, 13, 10, 6","66, 39, 16, 16, 13, 10, 4, 17"
HCG,3,1,2,25700,"220, 116, 100","157, 74, 253"
HCL-INSYS,5,2,3,77184,"98, 24, 57, 8, 7","67, 68, 41, 5, 17"
HCLTECH,3,3,0,140148,"33, 109, 389","85, 274, 983"
HDFCAMC,1,0,1,-7634,2539,1897
HDFCBANK,3,2,1,83852,"128, 97, 643","92, 249, 1608"
HDFCLIFE,0,0,0,0,,
HEADSUP,3,0,3,-28947,"153, 15, 11","107, 11, 7"
HECPROJECT,1,1,0,63926,19,58
HEG,7,3,4,114561,"120, 213, 192, 164, 176, 1132, 805","305, 155, 138, 119, 496, 484, 2303"
HEIDELBERG,2,2,0,115639,"19, 34","61, 87"
HEMIPROP,0,0,0,0,,
HERANBA,1,0,1,-8630,717,509
HERCULES,4,1,3,18665,"62, 122, 192, 134","161, 85, 128, 97"
HERITGFOOD,5,3,2,125829,"9, 23, 52, 276, 194","24, 62, 131, 206, 108"
HEROMOTOCO,2,2,0,98730,"747, 1710","1944, 4622"
HESTERBIO,2,1,1,74585,"502, 1241","1856, 920"
HEUBACHIND,4,0,4,-36209,"240, 505, 333, 368","172, 352, 227, 266"
HEXATRADEX,4,2,2,131405,"16, 13, 12, 10","66, 8, 6, 30"
HFCL,4,1,3,28687,"27, 10, 13, 16","19, 8, 9, 45"
HGINFRA,3,1,2,33728,"283, 236, 205","197, 174, 528"
HGS,5,1,4,41510,"215, 205, 157, 235, 1067","149, 142, 113, 863, 739"
HIKAL,2,2,0,109501,"24, 84","60, 265"
HIL,10,4,6,162586,"200, 172, 136, 384, 349, 297, 563, 1394, 927, 3698","143, 105, 404, 270, 262, 780, 1500, 630, 3020, 2589"
HILTON,5,1,4,13651,"27, 13, 19, 13, 9","20, 10, 11, 10, 24"
HIMATSEIDE,4,2,2,81629,"51, 26, 218, 63","31, 74, 162, 157"
HINDALCO,7,3,4,105191,"52, 147, 130, 102, 84, 191, 139","138, 104, 92, 71, 220, 96, 364"
HINDCOMPOS,5,3,2,135412,"34, 96, 357, 210, 156","106, 271, 228, 110, 391"
HINDCON,2,1,1,44429,"4, 3","3, 7"
HINDCOPPER,6,2,4,141237,"311, 72, 49, 35, 32, 119","154, 53, 32, 21, 150, 386"
HINDMOTORS,5,1,4,8323,"36, 16, 7, 7, 5","23, 10, 5, 5, 12"
HINDOILEXP,7,2,5,137372,"145, 78, 201, 138, 40, 103, 51","95, 371, 123, 102, 27, 75, 166"
HINDPETRO,6,2,4,72345,"59, 81, 70, 48, 284, 209","39, 56, 47, 133, 198, 537"
HINDUNILVR,1,1,0,47180,584,1509
HINDWAREAP,1,1,0,69483,87,286
HINDZINC,3,2,1,94068,"45, 105, 300","120, 283, 217"
HIRECT,2,2,0,102368,"36, 138","97, 386"
HISARMETAL,0,0,0,0,,
HITECH,3,1,2,33089,"23, 19, 11","15, 7, 33"
HITECHCORP,4,2,2,116878,"94, 50, 112, 63","66, 176, 83, 178"
HITECHGEAR,7,3,4,128506,"64, 30, 23, 66, 262, 183, 112","36, 21, 61, 209, 187, 79, 348"
HLEGLAS,2,0,2,-17068,"708, 594","516, 408"
HLVLTD,3,1,2,26232,"22, 17, 5","15, 10, 14"
HMAAGRO,0,0,0,0,,
HMT,3,1,2,30541,"36, 21, 26","25, 12, 72"
HMVL,2,0,2,-19213,"154, 124","113, 78"
HNDFDS,0,0,0,0,,
HOMEFIRST,0,0,0,0,,
HONAUT,3,3,0,146381,"970, 2324, 8972","2651, 6902, 22461"
HONDAPOWER,6,3,3,120421,"244, 153, 414, 369, 1338, 1052","174, 405, 278, 982, 908, 2670"
HOVS,4,2,2,100127,"101, 47, 30, 89","67, 33, 79, 287"
HPAL,0,0,0,0,,
HPIL,0,0,0,0,,
HPL,2,1,1,32173,"42, 33","22, 84"
HSCL,3,3,0,200231,"11, 17, 56","33, 47, 224"
HTMEDIA,5,1,4,5784,"61, 127, 94, 85, 41","156, 89, 68, 51, 29"
HUBTOWN,6,1,5,22885,"874, 819, 216, 115, 18, 11","649, 396, 157, 70, 13, 38"
HUDCO,2,1,1,39486,"45, 35","30, 92"
HUHTAMAKI,2,1,1,43752,"36, 271","100, 195"
HYBRIDFIN,0,0,0,0,,
IBREALEST,7,2,5,53831,"113, 71, 54, 92, 68, 65, 87","76, 53, 150, 68, 41, 168, 58"
IBULHSGFIN,5,1,4,11268,"212, 765, 185, 167, 122","565, 542, 125, 105, 90"
ICDSLTD,1,0,1,-9238,43,30
ICEMAKE,2,1,1,51039,"80, 37","58, 105"
ICICIBANK,2,2,0,93325,"87, 215","226, 539"
ICICIGI,0,0,0,0,,
ICICIPRULI,0,0,0,0,,
ICIL,7,3,4,123246,"1, 2, 82, 49, 41, 37, 164","3, 5, 56, 33, 24, 102, 112"
ICRA,2,1,1,44999,"432, 4139","1180, 3047"
IDBI,7,1,6,1540,"84, 64, 117, 101, 68, 32, 44","58, 181, 78, 71, 50, 19, 31"
IDEA,4,1,3,33505,"35, 71, 66, 56","102, 48, 48, 42"
IDEAFORGE,0,0,0,0,,
IDFC,6,2,4,76912,"37, 75, 65, 52, 45, 18","99, 56, 45, 38, 32, 55"
IDFCFIRSTB,3,1,2,28302,"52, 43, 26","36, 21, 72"
IEL,0,0,0,0,,
IEX,1,1,0,46283,48,123
IFBAGRO,1,1,0,50065,57,152
IFBIND,8,4,4,173857,"26, 139, 79, 60, 384, 978, 415, 1001","68, 74, 58, 192, 962, 599, 1168, 738"
IFCI,6,3,3,120875,"25, 29, 27, 15, 5, 11","69, 19, 20, 11, 12, 29"
IFGLEXPOR,9,5,4,270534,"21, 37, 32, 124, 102, 253, 162, 133, 272","55, 26, 125, 87, 287, 142, 91, 371, 828"
IGARASHI,4,3,1,136254,"14, 39, 762, 238","37, 102, 568, 617"
IGL,3,2,1,90741,"22, 76, 48","60, 44, 126"
IGPL,4,1,3,24936,"61, 22, 54, 168","38, 16, 149, 95"
IIFL,7,3,4,134343,"32, 48, 38, 33, 402, 169, 82","82, 32, 27, 93, 283, 74, 278"
IIFLSEC,1,1,0,50890,43,112
IITL,5,1,4,3938,"215, 154, 94, 79, 65","126, 82, 70, 58, 174"
IKIO,0,0,0,0,,
IL&FSENGG,10,4,6,153840,"478, 72, 189, 76, 29, 52, 43, 17, 3, 18","162, 185, 137, 56, 105, 32, 29, 11, 7, 45"
IL&FSTRANS,5,1,4,31742,"190, 118, 100, 90, 2","135, 85, 73, 60, 5"
IMAGICAA,5,1,4,-17742,"136, 86, 4, 126, 5","70, 60, 2, 4, 13"
IMFA,7,2,5,58402,"168, 108, 75, 129, 90, 72, 264","113, 76, 55, 97, 56, 197, 732"
IMPAL,0,0,0,0,,
IMPEXFERRO,6,1,5,-8630,"19, 6, 5, 4, 1, 0","9, 5, 3, 3, 1, 1"
INCREDIBLE,3,0,3,-24860,"62, 54, 25","43, 40, 18"
INDBANK,4,3,1,163884,"8, 4, 8, 7","6, 13, 20, 23"
INDHOTEL,2,2,0,96102,"45, 90","114, 238"
INDIACEM,7,2,5,50753,"98, 80, 60, 146, 126, 108, 82","71, 57, 157, 106, 90, 74, 206"
INDIAGLYCO,4,2,2,83850,"55, 101, 279, 228","144, 65, 209, 643"
INDIAMART,0,0,0,0,,
INDIANB,7,3,4,111459,"127, 102, 233, 193, 101, 280, 62","86, 279, 169, 143, 254, 187, 172"
INDIANCARD,2,1,1,40861,"54, 120","143, 86"
INDIANHUME,5,1,4,9396,"71, 30, 289, 256, 175","40, 77, 204, 182, 121"
INDIGO,1,1,0,50242,903,2372
INDIGOPNTS,1,0,1,-8701,1679,1177
INDNIPPON,4,1,3,16928,"62, 85, 424, 364","41, 222, 298, 190"
INDOAMIN,0,0,0,0,,
INDOBORAX,0,0,0,0,,
INDOCO,3,1,2,24645,"39, 19, 224","21, 50, 163"
INDORAMA,5,3,2,162722,"20, 34, 16, 28, 17","67, 23, 43, 21, 49"
INDOSTAR,3,0,3,-24189,"416, 282, 182","294, 211, 131"
INDOTECH,7,2,5,90672,"292, 157, 134, 86, 72, 163, 95","202, 115, 97, 63, 185, 95, 369"
INDOTHAI,4,1,3,13636,"13, 37, 25, 27","34, 26, 14, 18"
INDOWIND,8,3,5,98920,"20, 20, 6, 4, 4, 6, 3, 14","55, 12, 3, 3, 11, 4, 10, 9"
INDRAMEDCO,2,1,1,38116,"28, 55","70, 40"
INDSWFTLAB,5,2,3,68841,"29, 52, 29, 38, 75","76, 37, 77, 26, 56"
INDSWFTLTD,8,2,6,44870,"30, 15, 30, 6, 6, 5, 3, 3","19, 41, 20, 4, 4, 3, 2, 7"
INDTERRAIN,2,0,2,-19184,"134, 37","77, 28"
INDUSINDBK,3,2,1,71449,"41, 1252, 630","102, 351, 1599"
INDUSTOWER,3,1,2,26299,"156, 292, 230","401, 190, 153"
INFIBEAM,1,1,0,54190,9,23
INFOBEAN,1,1,0,52665,70,193
INFOMEDIA,4,1,3,20602,"33, 3, 3, 4","23, 7, 3, 3"
INFY,3,2,1,90889,"219, 163, 360","155, 430, 966"
INGERRAND,3,1,2,34669,"309, 690, 597","230, 517, 1598"
INOXGREEN,0,0,0,0,,
INOXWIND,5,2,3,96415,"49, 37, 25, 10, 28","34, 27, 17, 35, 70"
