Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Buy Prices,Sell Prices
CYBERTECH,4,2,2,99553,"14, 44, 42, 158","10, 89, 165, 100"
CYIENT,6,4,2,107715,"154, 72, 129, 460, 276, 845","105, 149, 272, 229, 606, 1694"
CYIENTDLM,0,0,0,0,,
DABUR,2,2,0,64358,"44, 276","90, 569"
DALBHARAT,2,1,1,19986,"881, 673","491, 1436"
DALMIASUG,3,3,0,183703,"90, 14, 62","212, 65, 131"
DAMODARIND,2,1,1,31297,"30, 25","18, 58"
DANGEE,1,1,0,31930,6,13
DATAMATICS,6,1,5,-11796,"37, 17, 63, 141, 103, 77","26, 39, 43, 104, 74, 41"
DATAPATTNS,0,0,0,0,,
DBCORP,3,1,2,17556,"250, 187, 117","165, 136, 256"
DBL,3,1,2,8652,"838, 642, 213","423, 410, 436"
DBOL,0,0,0,0,,
DBREALTY,9,1,8,-31295,"72, 82, 71, 60, 51, 28, 12, 6, 108","49, 60, 53, 37, 36, 20, 8, 14, 75"
DBSTOCKBRO,2,1,1,19071,"98, 9","69, 19"
DCAL,7,4,3,135688,"96, 26, 26, 296, 225, 84, 117","66, 58, 69, 207, 166, 196, 255"
DCBBANK,6,3,3,64834,"24, 59, 43, 94, 195, 108","49, 44, 91, 191, 95, 79"
DCI,0,0,0,0,,
DCM,5,2,3,27569,"6, 26, 19, 27, 39","11, 15, 37, 20, 20"
DCMFINSERV,4,1,3,18435,"3, 3, 1, 1","2, 2, 1, 2"
DCMNVL,1,0,1,-8086,198,140
DCMSHRIRAM,4,3,1,95968,"30, 125, 330, 317","64, 257, 215, 702"
DCMSRIND,1,0,1,-8380,91,64
DCW,5,2,3,37699,"10, 12, 26, 22, 12","19, 9, 19, 15, 26"
DCXINDIA,0,0,0,0,,
DECCANCE,4,2,2,38472,"80, 416, 318, 242","160, 301, 196, 504"
DEEPAKFERT,4,3,1,94195,"66, 104, 343, 95","135, 210, 245, 227"
DEEPAKNTR,2,2,0,65927,"65, 233","131, 506"
DEEPENR,4,2,2,65109,"39, 21, 70, 44","29, 46, 45, 113"
DEEPINDS,0,0,0,0,,
DELHIVERY,0,0,0,0,,
DELPHIFX,5,2,3,34759,"70, 226, 587, 338, 447","147, 155, 408, 702, 303"
DELTACORP,7,4,3,114314,"24, 77, 62, 125, 256, 85, 211","49, 58, 155, 265, 171, 177, 143"
DELTAMAGNT,5,3,2,91166,"14, 43, 26, 28, 25","35, 32, 53, 21, 53"
DEN,8,1,7,-29370,"78, 76, 161, 130, 68, 51, 53, 37","48, 174, 108, 84, 49, 30, 39, 27"
DENORA,5,4,1,138074,"45, 120, 257, 324, 223","106, 275, 549, 241, 465"
DEVIT,1,1,0,55858,19,53
DEVYANI,0,0,0,0,,
DGCONTENT,1,1,0,58509,5,14
DHAMPURSUG,7,4,3,119994,"65, 68, 32, 37, 110, 209, 133","47, 43, 68, 93, 239, 82, 320"
DHANBANK,8,1,7,-41508,"125, 74, 56, 41, 36, 23, 16, 15","78, 54, 40, 30, 26, 15, 8, 29"
DHANI,6,3,3,109958,"29, 8, 20, 171, 118, 65","19, 19, 58, 108, 250, 48"
DHANUKA,5,2,3,51349,"95, 514, 465, 406, 834","204, 360, 318, 938, 611"
DHARMAJ,0,0,0,0,,
DHRUV,0,0,0,0,,
DHUNINV,2,2,0,71454,"49, 645","106, 1493"
DIACABS,8,2,6,22053,"8393, 4515, 4705, 315, 200, 160, 75, 108","5430, 2935, 3460, 180, 135, 110, 170, 247"
DIAMINESQ,0,0,0,0,,
DIAMONDYD,2,1,1,19612,"932, 609","497, 1281"
DICIND,4,1,3,5105,"258, 216, 199, 409","193, 161, 401, 271"
DIGISPICE,3,1,2,30237,"15, 32, 7","41, 21, 5"
DIGJAMLMTD,3,2,1,135517,"132, 30, 80","96, 104, 245"
DIL,5,2,3,63901,"3, 3, 8, 20, 11","2, 7, 22, 13, 7"
DISHTV,8,3,5,86295,"102, 37, 20, 64, 54, 90, 8, 18","67, 27, 49, 42, 116, 66, 20, 13"
DIVGIITTS,0,0,0,0,,
DIVISLAB,5,2,3,38098,"334, 288, 1051, 647, 3832","221, 600, 784, 1306, 2826"
DIXON,3,2,1,51954,"454, 4104, 3879","931, 2682, 8342"
DJML,0,0,0,0,,
DLF,6,3,3,77739,"230, 176, 115, 221, 178, 386","150, 125, 233, 163, 417, 803"
DLINKINDIA,3,1,2,27706,"22, 118, 83","54, 81, 61"
DMART,1,1,0,30370,1492,2994
DMCC,0,0,0,0,,
DNAMEDIA,3,1,2,595,"6, 1, 0","2, 0, 1"
DODLA,0,0,0,0,,
DOLATALGO,2,2,0,85706,"49, 50","118, 123"
DOLLAR,3,1,2,23272,"173, 132, 474","110, 312, 316"
DOLPHIN,4,1,3,-4088,"923, 1019, 775, 376","1864, 546, 514, 261"
DONEAR,5,1,4,25256,"21, 16, 11, 44, 30","15, 12, 33, 31, 21"
DPABHUSHAN,2,2,0,98759,"46, 457","129, 1177"
DPSCLTD,4,1,3,5227,"2, 16, 13, 14","4, 12, 10, 9"
DPWIRES,2,1,1,28043,"67, 52","45, 113"
DRCSYSTEMS,0,0,0,0,,
DREAMFOLKS,0,0,0,0,,
DREDGECORP,4,2,2,42905,"324, 296, 441, 252","671, 215, 329, 505"
DRREDDY,4,2,2,47459,"650, 469, 3183, 2235","430, 993, 2383, 4521"
DSSL,8,4,4,147946,"5, 12, 4, 3, 3, 12, 38, 25","12, 8, 3, 2, 8, 24, 28, 66"
DTIL,0,0,0,0,,
DUCON,2,1,1,92506,"0, 3","0, 15"
DVL,7,4,3,130772,"78, 115, 91, 75, 112, 64, 259","167, 82, 68, 161, 80, 190, 537"
DWARKESH,8,4,4,97321,"6, 5, 8, 4, 2, 3, 25, 25","4, 9, 4, 3, 4, 7, 17, 54"
DYCL,0,0,0,0,,
DYNAMATECH,7,1,6,-24875,"1229, 891, 695, 2417, 2144, 1612, 606","680, 665, 500, 1531, 1542, 1130, 1311"
DYNPRO,1,0,1,-7776,370,265
E2E,1,1,0,36846,18,41
EASEMYTRIP,0,0,0,0,,
ECLERX,3,1,2,19934,"39, 853, 354","91, 622, 244"
EDELWEISS,5,3,2,74761,"18, 32, 98, 67, 25","38, 66, 60, 47, 50"
EDUCOMP,11,2,9,-39041,"497, 271, 24, 13, 9, 8, 4, 2, 4, 4, 2","346, 192, 12, 8, 6, 4, 3, 4, 2, 2, 4"
EICHERMOT,2,1,1,20712,"30, 1655","19, 3359"
EIDPARRY,3,2,1,56366,"207, 130, 165","144, 269, 347"
EIFFL,3,0,3,-25456,"121, 106, 101","86, 73, 75"
EIHAHOTELS,4,2,2,45044,"62, 144, 343, 235","126, 107, 209, 496"
EIHOTEL,6,3,3,71969,"107, 98, 53, 100, 179, 86","75, 71, 106, 202, 129, 187"
EIMCOELECO,5,3,2,93393,"134, 249, 115, 338, 294","293, 184, 265, 192, 598"
EKC,7,0,7,-70185,"252, 150, 84, 31, 12, 11, 27","180, 110, 62, 22, 9, 8, 11"
ELDEHSG,0,0,0,0,,
ELECON,8,3,5,55569,"117, 43, 74, 62, 31, 62, 34, 26","38, 96, 54, 42, 66, 46, 19, 57"
ELECTCAST,7,4,3,124622,"20, 25, 13, 23, 15, 14, 38","42, 17, 31, 16, 9, 34, 85"
ELECTHERM,6,3,3,71571,"120, 179, 17, 22, 136, 115","267, 84, 35, 45, 87, 82"
ELGIEQUIP,4,3,1,91232,"9, 72, 152, 73","18, 155, 109, 153"
ELGIRUBCO,2,2,0,136040,"6, 14","27, 31"
ELIN,0,0,0,0,,
EMAMILTD,3,2,1,60044,"50, 127, 221","37, 255, 483"
EMAMIPAP,1,0,1,-7084,118,84
EMAMIREAL,6,3,3,74927,"152, 103, 34, 16, 72, 36","113, 212, 22, 35, 43, 79"
EMIL,0,0,0,0,,
EMKAY,10,3,7,42916,"39, 49, 31, 18, 144, 105, 68, 47, 86, 74","78, 35, 22, 14, 98, 73, 26, 117, 64, 154"
EMMBI,1,1,0,32828,12,25
EMSLIMITED,0,0,0,0,,
EMUDHRA,1,1,0,35332,271,591
ENDURANCE,2,1,1,15540,"1204, 726","601, 1456"
ENERGYDEV,7,3,4,114536,"148, 38, 16, 34, 7, 5, 10","88, 26, 34, 24, 4, 11, 38"
ENGINERSIN,5,3,2,82296,"41, 115, 87, 117, 75","88, 77, 186, 70, 159"
ENIL,3,2,1,67767,"147, 742, 145","319, 550, 329"
EPIGRAL,0,0,0,0,,
EPL,5,3,2,93429,"9, 8, 17, 122, 110","6, 20, 34, 88, 234"
EQUIPPP,8,3,5,122480,"818, 426, 16, 13, 11, 13, 47, 36","588, 275, 12, 42, 26, 35, 28, 27"
EQUITASBNK,1,1,0,30869,44,90
ERIS,1,1,0,32208,451,935
EROSMEDIA,4,1,3,13778,"185, 94, 16, 18","118, 66, 8, 43"
ESABINDIA,3,2,1,63696,"436, 309, 638","315, 680, 1368"
ESCORTS,10,4,6,91539,"119, 81, 142, 85, 66, 152, 139, 705, 580, 1220","85, 60, 99, 64, 138, 111, 325, 470, 1318, 2539"
ESSARSHPNG,3,1,2,20886,"18, 12, 8","12, 9, 17"
ESSENTIA,4,2,2,89973,"0, 0, 0, 0","1, 0, 0, 0"
ESTER,3,1,2,15718,"42, 35, 32","30, 25, 65"
ETHOSLTD,0,0,0,0,,
EUROTEXIND,7,2,5,33103,"11, 31, 13, 24, 13, 9, 8","25, 22, 27, 15, 10, 7, 6"
EVEREADY,8,3,5,65022,"74, 18, 21, 19, 243, 214, 81, 66","52, 47, 16, 43, 177, 117, 45, 134"
EVERESTIND,6,4,2,128712,"65, 156, 138, 276, 228, 203","147, 108, 296, 192, 466, 480"
EXCEL,4,2,2,69293,"1, 0, 0, 1","1, 1, 0, 0"
EXCELINDUS,4,2,2,70112,"70, 217, 944, 986","179, 460, 689, 708"
EXIDEIND,5,3,2,101073,"52, 143, 133, 195, 174","108, 105, 280, 132, 472"
EXPLEOSOL,4,2,2,48871,"46, 449, 318, 272","102, 314, 144, 608"
EXXARO,1,0,1,-7700,115,84
FACT,2,1,1,20138,"33, 41","22, 84"
FAIRCHEMOR,1,0,1,-8075,1553,1134
FAZE3Q,0,0,0,0,,
FCL,2,0,2,-22595,"54, 29","39, 15"
FCONSUMER,6,0,6,-61403,"53, 46, 28, 17, 8, 1","39, 28, 12, 11, 5, 1"
FCSSOFT,3,1,2,37316,"1, 0, 3","4, 0, 2"
FDC,3,3,0,99415,"34, 88, 191","71, 202, 384"
FEDERALBNK,7,3,4,55714,"21, 16, 42, 41, 98, 83, 51","13, 35, 26, 87, 71, 41, 107"
FELDVR,7,2,5,23370,"156, 134, 80, 58, 22, 26, 18","111, 88, 52, 134, 48, 18, 12"
FIBERWEB,0,0,0,0,,
FIEMIND,5,2,3,43663,"318, 509, 255, 192, 178","679, 366, 182, 127, 372"
FILATEX,1,1,0,42712,1,3
FINCABLES,4,2,2,54017,"83, 24, 475, 285","53, 50, 325, 706"
FINEORG,0,0,0,0,,
FINOPB,0,0,0,0,,
FINPIPE,5,4,1,133267,"6, 11, 126, 100, 152","13, 27, 93, 209, 312"
FIVESTAR,0,0,0,0,,
FLEXITUFF,5,0,5,-43143,"109, 53, 8, 6, 10","78, 37, 6, 4, 7"
FLFL,5,1,4,-13429,"77, 94, 77, 10, 6","169, 49, 50, 7, 3"
FLUOROCHEM,1,1,0,36250,357,799
FMGOETZE,4,1,3,5487,"180, 59, 41, 406","103, 36, 95, 258"
FMNL,5,0,5,-47785,"13, 28, 17, 19, 9","10, 16, 12, 13, 7"
FOCUS,2,1,1,31816,"10, 4","6, 9"
FOODSIN,1,1,0,34470,78,163
FORTIS,3,2,1,63196,"75, 98, 160","156, 220, 120"
FOSECOIND,3,2,1,56363,"248, 471, 1539","545, 950, 902"
FSC,4,0,4,-39727,"639, 175, 97, 12","468, 105, 66, 8"
FSL,8,3,5,57991,"76, 43, 15, 19, 13, 9, 44, 36","54, 29, 36, 12, 9, 21, 27, 73"
FUSION,0,0,0,0,,
GABRIEL,6,4,2,140410,"4, 27, 24, 21, 87, 178","8, 20, 16, 52, 192, 423"
GAEL,5,4,1,125971,"5, 6, 12, 41, 35","11, 13, 24, 26, 71"
GAIL,1,1,0,44347,66,162
GALAXYSURF,1,1,0,32165,1225,2547
GALLANTT,5,2,3,44412,"14, 30, 43, 29, 27","35, 21, 30, 20, 54"
GANDHITUBE,3,3,0,99015,"42, 146, 194","84, 316, 423"
GANECOS,4,2,2,42902,"140, 398, 326, 222","310, 265, 164, 458"
GANESHBE,0,0,0,0,,
GANESHHOUC,8,4,4,107843,"56, 95, 77, 54, 42, 76, 37, 30","115, 68, 44, 36, 104, 176, 18, 70"
GANGAFORGE,2,2,0,96081,"1, 6","3, 15"
GANGESSECU,1,1,0,36880,33,69
GARFIBRES,1,1,0,37101,40,92
GATECH,0,0,0,0,,
GATECHDVR,0,0,0,0,,
GATEWAY,0,0,0,0,,
GAYAHWS,2,1,1,26104,"1, 0","0, 1"
GEECEE,8,3,5,66621,"68, 72, 40, 28, 143, 86, 69, 139","45, 53, 28, 72, 85, 44, 158, 279"
GEEKAYWIRE,2,2,0,90907,"7, 13","18, 32"
GENCON,1,0,1,-9077,52,38
GENESYS,3,1,2,26132,"106, 60, 44","69, 152, 29"
GENSOL,0,0,0,0,,
GENUSPAPER,3,1,2,11104,"7, 7, 6","5, 5, 13"
GENUSPOWER,6,3,3,74922,"10, 17, 16, 42, 23, 24","22, 10, 36, 29, 14, 48"
GEOJITFSL,7,3,4,60420,"26, 18, 42, 28, 37, 66, 49","19, 38, 25, 18, 76, 46, 99"
GEPIL,7,3,4,70560,"312, 616, 352, 691, 580, 177, 130","672, 383, 730, 513, 384, 130, 301"
GESHIP,4,2,2,49700,"205, 328, 280, 314","432, 235, 206, 664"
GET&D,5,1,4,-9338,"195, 328, 293, 190, 104","139, 236, 155, 120, 219"
GFLLIMITED,6,3,3,2769968,"32, 6, 15, 36, 30, 84","23, 560, 34, 26, 64, 62"
GHCL,5,2,3,57892,"151, 86, 29, 245, 137","102, 55, 59, 171, 373"
GHCLTEXTIL,0,0,0,0,,
GICHSGFIN,7,4,3,130602,"36, 117, 109, 214, 434, 270, 82","91, 76, 262, 501, 255, 172, 181"
GICRE,2,1,1,26108,"220, 149","164, 320"
GILLANDERS,4,1,3,3896,"76, 58, 31, 30","52, 41, 20, 62"
GILLETTE,3,2,1,54155,"900, 738, 2313","626, 1577, 4783"
GINNIFILA,5,3,2,103609,"11, 4, 7, 24, 13","8, 9, 5, 63, 28"
GIPCL,4,3,1,99885,"50, 66, 82, 73","120, 143, 50, 155"
GKWLIMITED,2,2,0,84912,"344, 510","958, 1103"
GLAND,1,0,1,-9588,1359,924
GLAXO,1,1,0,34019,1037,2250
GLENMARK,5,2,3,36488,"157, 851, 697, 337, 337","339, 637, 443, 206, 676"
GLFL,6,2,4,40414,"3, 3, 2, 2, 2, 1","2, 2, 1, 4, 1, 3"
GLOBAL,3,1,2,6728,"30, 18, 12","21, 10, 24"
GLOBALVECT,5,2,3,50989,"187, 14, 10, 69, 50","113, 9, 21, 46, 131"
GLOBE,4,1,3,110169,"2, 9, 3, 6","12, 6, 2, 4"
GLOBUSSPR,5,1,4,-3817,"116, 101, 77, 132, 128","86, 70, 43, 84, 269"
GLS,1,1,0,36845,393,873
GMBREW,4,2,2,62182,"21, 62, 536, 341","42, 166, 315, 247"
GMDCLTD,6,3,3,96643,"52, 136, 103, 87, 65, 40","117, 87, 75, 62, 132, 114"
GMMPFAUDLR,0,0,0,0,,
GMRINFRA,4,1,3,1672,"46, 26, 19, 11","22, 18, 13, 24"
GMRP&UI,0,0,0,0,,
GNA,1,0,1,-12774,125,71
GNFC,2,2,0,72382,"67, 153","139, 362"
GOACARBON,5,2,3,46825,"60, 94, 810, 282, 215","120, 69, 555, 209, 521"
GOCLCORP,5,4,1,140039,"33, 66, 175, 312, 174","87, 160, 373, 127, 349"
GOCOLORS,0,0,0,0,,
GODFRYPHLP,5,2,3,42337,"283, 184, 629, 1188, 797","169, 401, 422, 873, 1805"
GODHA,3,1,2,31402,"1, 1, 1","1, 1, 1"
GODREJAGRO,1,0,1,-8487,508,368
GODREJCP,2,1,1,22464,"286, 811","581, 599"
GODREJIND,5,3,2,74856,"73, 182, 600, 437, 319","152, 365, 420, 283, 648"
GODREJPROP,4,2,2,52626,"278, 214, 663, 1508","197, 464, 1432, 1100"
GOKEX,8,4,4,99150,"101, 66, 36, 56, 65, 103, 88, 40","72, 49, 77, 112, 135, 73, 65, 90"
GOKUL,6,2,4,50151,"41, 46, 15, 15, 14, 11","107, 22, 10, 10, 9, 26"
GOKULAGRO,2,0,2,-20396,"15, 13","11, 8"
GOLDENTOBC,4,3,1,104952,"49, 22, 40, 25","102, 58, 25, 53"
GOLDIAM,7,3,4,59839,"18, 12, 4, 9, 6, 15, 21","12, 8, 7, 6, 5, 31, 47"
GOLDTECH,9,5,4,163883,"17, 9, 7, 5, 4, 5, 11, 11, 66","36, 7, 5, 3, 9, 10, 22, 32, 46"
GOODLUCK,2,1,1,32921,"79, 38","54, 92"
GOYALALUM,0,0,0,0,,
GPIL,7,5,2,148053,"17, 48, 20, 17, 41, 42, 295","34, 34, 43, 37, 26, 88, 619"
GPPL,5,2,3,50121,"50, 176, 153, 100, 61","126, 132, 106, 72, 123"
GPTINFRA,2,1,1,23063,"25, 12","18, 24"
GRANULES,3,3,0,113902,"4, 13, 103","9, 27, 273"
GRAPHITE,4,3,1,98586,"32, 75, 394, 325","71, 164, 288, 676"
GRASIM,5,3,2,75781,"188, 312, 1063, 855, 587","423, 631, 718, 474, 1196"
GRAVITA,4,3,1,108342,"27, 25, 81, 42","69, 51, 59, 94"
GREAVESCOT,6,3,3,86630,"18, 86, 78, 64, 153, 84","39, 64, 55, 130, 114, 208"
GREENLAM,3,1,2,14617,"190, 177, 157","139, 99, 356"
GREENPANEL,1,1,0,35060,39,85
GREENPLY,4,3,1,92605,"2, 15, 155, 105","5, 33, 81, 210"
GREENPOWER,5,1,4,-9268,"13, 9, 5, 2, 2","9, 7, 3, 2, 4"
GRINDWELL,1,1,0,39374,43,100
GRINFRA,1,0,1,-7152,1361,1005
GRMOVER,1,0,1,-11972,200,119
GROBTEA,1,1,0,40444,317,771
GRPLTD,0,0,0,0,,
GRSE,0,0,0,0,,
GRWRHITECH,1,1,0,34329,674,1462
GSFC,10,5,5,118870,"17, 80, 61, 57, 72, 133, 106, 86, 53, 140","35, 59, 44, 115, 146, 94, 76, 61, 113, 299"
GSLSU,0,0,0,0,,
GSPL,1,1,0,32062,38,82
GSS,9,4,5,66724,"162, 161, 33, 19, 28, 25, 34, 26, 198","338, 43, 18, 39, 21, 54, 19, 54, 126"
GTECJAINX,0,0,0,0,,
GTL,5,1,4,39559,"51, 15, 13, 2, 2","37, 11, 9, 1, 6"
GTLINFRA,5,1,4,-4557,"46, 12, 9, 2, 1","30, 8, 4, 5, 1"
GTPL,3,1,2,11048,"81, 67, 171","42, 138, 124"
GUFICBIO,4,2,2,49202,"4, 7, 5, 70","10, 5, 10, 48"
GUJALKALI,6,3,3,84142,"181, 76, 162, 576, 456, 361","111, 154, 402, 418, 338, 751"
GUJAPOLLO,2,2,0,68761,"70, 132","142, 301"
GUJGASLTD,2,1,1,27084,"134, 559","288, 419"
GUJRAFFIA,5,2,3,71145,"18, 12, 9, 39, 28","9, 8, 29, 26, 60"
GULFOILLUB,3,1,2,11463,"888, 666, 484","515, 451, 1003"
GULFPETRO,5,2,3,50750,"8, 13, 10, 9, 45","16, 9, 7, 23, 30"
GULPOLY,4,1,3,6877,"59, 40, 29, 246","44, 18, 67, 169"
GVKPIL,7,3,4,92830,"22, 16, 15, 9, 6, 3, 2","46, 11, 11, 6, 19, 2, 5"
GVPTECH,4,0,4,-41622,"317, 14, 23, 18","218, 11, 13, 13"
HAL,2,1,1,24249,"353, 386","260, 798"
HAPPSTMNDS,0,0,0,0,,
HARDWYN,0,0,0,0,,
HARIOMPIPE,0,0,0,0,,
HARRMALAYA,6,3,3,83181,"41, 85, 77, 42, 58, 178","105, 61, 57, 85, 118, 132"
HARSHA,0,0,0,0,,
HATHWAY,5,1,4,-7450,"25, 24, 31, 23, 20","18, 54, 17, 13, 13"
HATSUN,1,1,0,34903,489,1070
HAVELLS,3,3,0,99763,"14, 74, 420","30, 151, 916"
HAVISHA,3,1,2,29717,"1, 1, 1","1, 0, 2"
HBLPOWER,5,2,3,52714,"14, 18, 45, 19, 16","31, 12, 30, 11, 41"
HBSL,5,1,4,5005,"62, 43, 30, 27, 8","44, 29, 23, 55, 6"
HCC,8,3,5,54445,"25, 60, 21, 24, 19, 13, 10, 6","53, 39, 16, 16, 39, 10, 4, 13"
HCG,3,1,2,18384,"220, 116, 100","157, 74, 224"
HCL-INSYS,5,2,3,77184,"98, 24, 57, 8, 7","67, 68, 41, 5, 17"
HCLTECH,3,3,0,107001,"33, 109, 389","75, 234, 812"
HDFCAMC,2,1,1,21365,"2539, 1947","1897, 3895"
HDFCBANK,3,2,1,59903,"128, 97, 643","92, 200, 1441"
HDFCLIFE,0,0,0,0,,
HEADSUP,3,0,3,-28947,"153, 15, 11","107, 11, 7"
HECPROJECT,2,2,0,94001,"19, 29","40, 91"
HEG,8,4,4,112369,"120, 213, 192, 164, 176, 1132, 805, 1176","261, 155, 138, 119, 371, 484, 2303, 2362"
HEIDELBERG,2,2,0,67694,"19, 34","40, 69"
HEMIPROP,0,0,0,0,,
HERANBA,1,0,1,-8630,717,509
HERCULES,4,1,3,5069,"62, 122, 192, 134","129, 85, 128, 97"
HERITGFOOD,6,4,2,129871,"9, 23, 52, 276, 194, 165","24, 49, 113, 206, 108, 332"
HEROMOTOCO,4,3,1,90046,"747, 1710, 3055, 2167","1605, 3541, 2052, 4622"
HESTERBIO,2,1,1,27214,"502, 1241","1050, 920"
HEUBACHIND,4,0,4,-36209,"240, 505, 333, 368","172, 352, 227, 266"
HEXATRADEX,5,2,3,40147,"16, 21, 13, 12, 10","39, 13, 8, 6, 20"
HFCL,4,2,2,75439,"27, 10, 13, 16","19, 8, 30, 45"
HGINFRA,3,1,2,33728,"283, 236, 205","197, 174, 528"
HGS,6,2,4,44478,"215, 205, 157, 235, 314, 1067","149, 142, 113, 478, 863, 739"
HIKAL,4,3,1,95339,"24, 37, 84, 124","55, 83, 169, 70"
HIL,10,4,6,82467,"200, 172, 136, 384, 349, 297, 563, 1394, 927, 3698","143, 105, 309, 270, 262, 638, 1169, 630, 2037, 2589"
HILTON,5,1,4,13651,"27, 13, 19, 13, 9","20, 10, 11, 10, 24"
HIMATSEIDE,4,2,2,43056,"51, 26, 218, 63","31, 55, 162, 127"
HINDALCO,7,3,4,65890,"52, 147, 130, 102, 84, 191, 139","106, 104, 92, 71, 176, 96, 340"
HINDCOMPOS,5,3,2,77584,"34, 96, 357, 210, 156","84, 195, 228, 110, 316"
HINDCON,2,1,1,21353,"4, 3","3, 5"
HINDCOPPER,6,2,4,113466,"311, 72, 49, 35, 32, 119","154, 53, 32, 21, 150, 274"
HINDMOTORS,5,1,4,-7830,"36, 16, 7, 7, 5","23, 10, 5, 5, 9"
HINDOILEXP,7,2,5,99081,"145, 78, 201, 138, 40, 103, 51","95, 371, 123, 102, 27, 75, 102"
HINDPETRO,6,2,4,35517,"59, 81, 70, 48, 284, 209","39, 56, 47, 102, 198, 463"
HINDUNILVR,1,1,0,32255,584,1220
HINDWAREAP,1,1,0,69483,87,286
HINDZINC,3,2,1,57444,"45, 105, 300","90, 227, 217"
HIRECT,2,2,0,64699,"36, 138","73, 292"
HISARMETAL,0,0,0,0,,
HITECH,3,1,2,16152,"23, 19, 11","15, 7, 25"
HITECHCORP,4,2,2,51733,"94, 50, 112, 63","66, 102, 83, 141"
HITECHGEAR,7,4,3,93968,"64, 30, 23, 66, 262, 183, 112","36, 21, 46, 141, 563, 79, 248"
HLEGLAS,2,0,2,-17068,"708, 594","516, 408"
HLVLTD,5,2,3,35568,"22, 42, 34, 17, 5","49, 29, 23, 10, 11"
HMAAGRO,0,0,0,0,,
HMT,4,2,2,41735,"36, 44, 21, 26","76, 25, 12, 56"
HMVL,3,2,1,63572,"154, 124, 50","113, 272, 110"
HNDFDS,0,0,0,0,,
HOMEFIRST,0,0,0,0,,
HONAUT,3,3,0,98860,"970, 2324, 8972","2084, 5075, 19434"
HONDAPOWER,6,3,3,91222,"244, 153, 414, 369, 1338, 1052","174, 355, 278, 773, 908, 2670"
HOVS,5,3,2,100144,"101, 47, 30, 89, 38","67, 33, 79, 184, 78"
HPAL,0,0,0,0,,
HPIL,0,0,0,0,,
HPL,2,1,1,22240,"42, 33","22, 74"
HSCL,3,3,0,112124,"11, 17, 56","27, 36, 128"
HTMEDIA,5,1,4,-5298,"61, 127, 94, 85, 41","128, 89, 68, 51, 29"
HUBTOWN,6,1,5,-14910,"874, 819, 216, 115, 18, 11","649, 396, 157, 70, 13, 26"
HUDCO,2,1,1,24771,"45, 35","30, 75"
HUHTAMAKI,2,1,1,22312,"36, 271","72, 195"
HYBRIDFIN,0,0,0,0,,
IBREALEST,9,3,6,72265,"113, 142, 108, 71, 54, 92, 68, 65, 87","239, 104, 76, 53, 150, 68, 41, 151, 58"
IBULHSGFIN,5,1,4,6631,"212, 765, 185, 167, 122","525, 542, 125, 105, 90"
ICDSLTD,2,1,1,21644,"43, 27","30, 55"
ICEMAKE,2,1,1,30190,"80, 37","58, 82"
ICICIBANK,3,2,1,57018,"87, 169, 164","178, 124, 353"
ICICIGI,0,0,0,0,,
ICICIPRULI,0,0,0,0,,
ICIL,7,3,4,74261,"1, 2, 82, 49, 41, 37, 164","2, 3, 56, 33, 24, 102, 112"
ICRA,2,1,1,25534,"432, 4139","889, 3047"
IDBI,8,2,6,7087,"84, 64, 117, 101, 68, 32, 44, 44","58, 127, 78, 71, 50, 19, 31, 90"
IDEA,6,3,3,82486,"35, 71, 66, 56, 7, 7","71, 48, 48, 42, 15, 16"
IDEAFORGE,0,0,0,0,,
IDFC,7,3,4,76552,"37, 75, 65, 52, 45, 18, 55","81, 56, 45, 38, 32, 42, 119"
IDFCFIRSTB,4,2,2,52636,"52, 43, 26, 38","36, 21, 63, 79"
IEL,0,0,0,0,,
IEX,1,1,0,30959,48,98
IFBAGRO,1,1,0,50065,57,152
IFBIND,8,4,4,135590,"26, 139, 79, 60, 384, 978, 415, 1001","63, 74, 58, 123, 962, 599, 1168, 738"
IFCI,6,3,3,87163,"25, 29, 27, 15, 5, 11","52, 19, 20, 11, 12, 24"
IFGLEXPOR,9,5,4,175848,"21, 37, 32, 124, 102, 253, 162, 133, 272","50, 26, 77, 87, 210, 142, 91, 300, 828"
IGARASHI,4,3,1,112723,"14, 39, 762, 238","34, 102, 568, 500"
IGL,3,2,1,49403,"22, 76, 48","43, 44, 97"
IGPL,5,2,3,56197,"61, 22, 23, 54, 168","38, 45, 16, 149, 95"
IIFL,7,3,4,112229,"32, 48, 38, 33, 402, 169, 82","82, 32, 27, 68, 283, 74, 278"
IIFLSEC,1,1,0,50890,43,112
IITL,7,1,6,-27922,"215, 154, 94, 79, 65, 101, 74","126, 82, 70, 58, 144, 70, 51"
IKIO,0,0,0,0,,
IL&FSENGG,10,4,6,71108,"478, 72, 189, 76, 29, 52, 43, 17, 3, 18","162, 148, 137, 56, 63, 32, 29, 11, 5, 40"
IL&FSTRANS,5,1,4,2711,"190, 118, 100, 90, 2","135, 85, 73, 60, 3"
IMAGICAA,5,1,4,-27740,"136, 86, 4, 126, 5","70, 60, 2, 4, 11"
IMFA,7,2,5,50413,"168, 108, 75, 129, 90, 72, 264","113, 76, 55, 97, 56, 197, 657"
IMPAL,0,0,0,0,,
